timestamp,hash,size
2019-10-06 15:44:25 UTC,0000000000000000000c3a9b8dadef717daa9f807d3e8a1dcdf24772ab40be25,291510
2019-10-06 15:56:24 UTC,000000000000000000081c49468e188f9ce90520ff3d9a084baab81153ac047b,1130972
2019-10-06 16:06:00 UTC,0000000000000000000fa71d82807ab93e0ad6cf81aabeb7e19192d7c3853830,1191746
2019-10-06 16:12:32 UTC,00000000000000000005dd7f7a15fe89c70d9380ba1467a46a08f822b12e73f0,704455
2019-10-06 16:20:21 UTC,0000000000000000000e216f5384567430ed9e455a4d1cd58d47bc94ab1978c9,779648
2019-10-06 16:30:41 UTC,00000000000000000003ae46a1f05b91bfb7963d9daa44a6fff5f371a9936dac,1312900
2019-10-06 16:46:52 UTC,000000000000000000135853a3667970d11d93369363dbbe31f3bd5b0e84379c,1285777
2019-10-06 16:55:03 UTC,0000000000000000000e025626598df870c7720acd9e1105aaf87bbee7e2945e,1181301
2019-10-06 16:56:16 UTC,0000000000000000001545046141b1b2b51e22673f4bc7d05c8dc0fa80f75d98,181163
2019-10-06 16:58:06 UTC,00000000000000000009b248d80976cd9f3a5b3c6c0e71e5370b0c977362e820,173347
2019-10-06 17:00:56 UTC,000000000000000000044781099e2ce13ff4b65bdff720f4a9ed465100aaa1ed,393659
2019-10-06 17:10:26 UTC,000000000000000000027179037aa1a3939edc5dfa44c8c02e1d4fa17055ae2a,933245
2019-10-06 17:12:40 UTC,0000000000000000000a3ced956e2fda53e6fd7704b295d5a87ada4ee706e5f0,137489
2019-10-06 17:29:30 UTC,0000000000000000001416d6d7353778e2ed01138642a6fafe7ba21dc5e8cecb,1278701
2019-10-06 17:31:29 UTC,0000000000000000000ff388b3d68346b3d3397cfa66b810ca2ae43a8de7c2cf,289156
2019-10-06 18:07:44 UTC,0000000000000000000a578155f7f9ce7876e052bfeaf0c3c2413a34c9e9f480,1340155
2019-10-06 18:21:40 UTC,0000000000000000000f2130e9ce0b0b0cae2762bcad05c0977d0c468e65aa3a,1340660
2019-10-06 18:33:16 UTC,00000000000000000006a3899148ded0dc6959ef14c3f6d6337afe0be49a0ba7,1259036
2019-10-06 19:10:13 UTC,0000000000000000000ff6a8b7289e451aea5f26343df0952ad40350e8dc5ad4,1378975
2019-10-06 19:35:05 UTC,000000000000000000100aa4457ef9fbdfa7d578981fd3c9b7be8bdb9415807d,1344568
2019-10-06 19:35:25 UTC,000000000000000000113a2f1b487fcf46b6687012d86f2e8a572d8cd40b449f,1402989
2019-10-06 19:52:36 UTC,0000000000000000000319f7d65e7295945de29e280149deb6ade729785f20b6,1214805
2019-10-06 19:52:37 UTC,0000000000000000000248eb36b8b42796eeaca5b494bdc0a0303d60b71b1caa,1338776
2019-10-06 20:10:19 UTC,000000000000000000083f07a92f714a124427f9a6c16053c6d049f0ba22375d,1370217
2019-10-06 20:14:18 UTC,000000000000000000140dffdccc98917a51d65362a363f7ac04654ca844c592,1311560
2019-10-06 20:14:22 UTC,00000000000000000000ffa2fe556d9a198395ec7a7f7e0c214307f632b18c05,535830
2019-10-06 20:15:55 UTC,000000000000000000055ffe50f2df116c0e20bb36999a0ccdf44b6cd83d16c3,152293
2019-10-06 20:19:32 UTC,000000000000000000075bf6b5e888e3067cc80d9406c2ea89f9fa0890bf9038,362139
2019-10-06 20:25:44 UTC,000000000000000000021c5a93b845ad8273e27cdc19c9277484ed0e79d6d2dd,723407
2019-10-06 20:46:51 UTC,000000000000000000123c9ffac2ec7c07e673bd3619e780e9cc236c1689558a,1386161
2019-10-06 21:01:53 UTC,00000000000000000014cf2e9452349be23ceb67eaed257de971fd8cdbf79632,1319298
2019-10-06 21:07:47 UTC,00000000000000000014cb64f2ebaad79e17921c34e5870bf8bbb7c7ef63c554,865665
2019-10-06 21:08:34 UTC,0000000000000000001113a2defde95caced19ee6f1eb291e0129fa4dca38fe6,80951
2019-10-06 21:09:48 UTC,0000000000000000000a48211ea6a96d0f473d3c7ed3173dcd74b9bb1d8124b8,270353
2019-10-06 21:33:17 UTC,00000000000000000013ca38ade50ba76dc2312fe09f2a1768d669aa1d6f8e7f,1281292
2019-10-06 21:36:23 UTC,0000000000000000000f3455a5ea11e86ed32ad6efc5f2f50f95cfb7994bc659,768106
2019-10-06 21:36:48 UTC,00000000000000000014a09dd8b7f0555137973642fc45889e039ec13600bf3a,35120
2019-10-06 21:41:00 UTC,000000000000000000058aa46dbd8405525b24236abe4369c9400a3747c0dd9a,414831
2019-10-06 21:41:23 UTC,00000000000000000004540f92aab8b55b3b76e461d62201c70baa4755a69ab5,27432
2019-10-06 21:53:06 UTC,0000000000000000001227b8ab17de7430049f252906863e21e20b50634c29d3,931209
2019-10-06 22:00:30 UTC,0000000000000000000e93c2743e8d931d6b0b4450087581780797ca10204da3,626269
2019-10-06 22:27:47 UTC,0000000000000000000600d35018a2c99afd3d31d7e8cc2eecf9bda24ed1c081,1304229
2019-10-06 22:35:57 UTC,000000000000000000108cded67f3c567d63484689c2b4dde91101e942fa6f28,1267029
2019-10-06 22:43:49 UTC,0000000000000000000e7e6c32c766d5d01a38822ff99dc8b0d188e94243cf95,719029
2019-10-06 22:47:48 UTC,0000000000000000000a56e48d266a57588b070b6ac773697574f61f6980dfd1,299491
2019-10-06 22:51:48 UTC,0000000000000000000036e2a5ca521ededa4ec3e2aceff011b1bc165f821408,379689
2019-10-06 23:03:48 UTC,0000000000000000000a306893c3117b5115f8a1ef3fd3aaf0c3a90f8b7ed92a,1060602
2019-10-06 23:04:50 UTC,0000000000000000000e0f1e900252633bcade805557aae9021cfe6ac67fbbf2,201052
2019-10-06 23:49:02 UTC,0000000000000000000be26bad220ecb8779732eee0be95cb43b68553f409768,1213126
2019-10-06 23:52:22 UTC,000000000000000000108f99578ada2cdf630f83836bf128a25129fd08197c30,1360662
2019-10-06 23:53:14 UTC,0000000000000000000b708d825ae6da11b810306291b3f9d97ed3633582004e,525164
2019-10-06 23:58:11 UTC,00000000000000000008ac5ab80e83aa1709d91a6d536a4d4c43d7d4667692b9,506015
2019-10-07 00:00:56 UTC,000000000000000000041aeee8dedb9ffc9450f96e2127d173987b7f7d8082a3,467464
2019-10-07 00:16:31 UTC,0000000000000000000513751ded986f0c859694bf3d5cf1c689f69976921205,1393509
2019-10-07 00:19:39 UTC,0000000000000000000eb5a6788735bae4dbb2fe87a9a7890a3bc7a67b4d3927,574065
2019-10-07 00:21:27 UTC,00000000000000000010b13871238af57688885c63c3872759a218b565cda82b,131262
2019-10-07 00:30:29 UTC,00000000000000000004fd4dfc5d3fb1002c7ca973cd8c884a837908a8b3d2af,591620
2019-10-07 01:04:43 UTC,00000000000000000014036176f0296f33f497cc484c458522fcba50e4dc1c45,1370973
2019-10-07 01:24:58 UTC,00000000000000000005ed77457e938d5a1dfd5f11276b51700d8b99e1286d1b,1262440
2019-10-07 01:53:31 UTC,0000000000000000000da9d5140c9bc2957bdfbc2963cc13437671cd8db063f0,1303316
2019-10-07 01:57:13 UTC,00000000000000000007455bea2d39ef627e049804c4da2427ce83b9accf3af6,1267757
2019-10-07 02:06:01 UTC,000000000000000000055fc83d775774a7c55664c176a6b2808b8c11333ee4aa,1300144
2019-10-07 02:08:58 UTC,0000000000000000000ebd8fc22adbb4df79056b624444dfd32704ab6367e62f,635340
2019-10-07 02:20:21 UTC,0000000000000000000fb263b70f4bf0fe2ca0d8a0558eac5e9475809a3a359a,1018553
2019-10-07 02:21:12 UTC,0000000000000000000a921af2cf54fae5e8911dddc83522d4e70b29a4e7eb1e,99457
2019-10-07 02:32:49 UTC,0000000000000000000983054b6995e866845a6d990c784dc562b763fcd96bf4,1239529
2019-10-07 02:52:36 UTC,00000000000000000011478838621a687c546b4c2fbb412a4bd1919326994685,1246706
2019-10-07 02:56:31 UTC,00000000000000000001576370b2936df61bee68b1c78baa059d8f10c9370fd8,863124
2019-10-07 03:07:56 UTC,00000000000000000013b8a07fbd44a15140a507206e99a9bac21221ba8b1ae9,904224
2019-10-07 03:09:41 UTC,000000000000000000003efe281bc0650a59fd78a6a6d60f6fc80377e59d282c,134574
2019-10-07 03:21:58 UTC,0000000000000000000c999f19b94ee2e996f2a6f42d7c5e318f05c40022ce10,1067105
2019-10-07 03:27:47 UTC,0000000000000000001187fd02d8c25d771a877ced06d31c62f3cbc5083f7bf1,683997
2019-10-07 04:02:32 UTC,00000000000000000007ce681f7b38fecfe16b6146cb5d6d9c897423ac22881f,1441199
2019-10-07 04:10:15 UTC,00000000000000000000ea656fcd540fe55a6dab9fe587c8f9351f13cb31c4f4,1243211
2019-10-07 04:19:46 UTC,000000000000000000107ff4794fe506ed47e7c92d252614af7f1db6a517e2e6,1288955
2019-10-07 04:24:12 UTC,00000000000000000015eb3204354179c498307d5660af89916c5d74d597998d,694132
2019-10-07 04:45:31 UTC,00000000000000000006c12ef3ffc9b510aea28e3bd1a6595b616de52b7f5e20,1305130
2019-10-07 04:49:30 UTC,00000000000000000013f0ce0bf5f70d9c5fbab175f93779e64bbb972c933595,525823
2019-10-07 04:56:51 UTC,0000000000000000000ced9c7355c89755ba55812e5d3b8f95e7a11481cc54ea,611408
2019-10-07 05:05:23 UTC,0000000000000000001419c3460647232ca9716fa1a7cab57b39fa8b8d078683,717261
2019-10-07 05:06:06 UTC,00000000000000000006621ee560fefebf995111ee74ab44e03a077a08752cd1,63570
2019-10-07 05:07:51 UTC,0000000000000000000827e2e4fde19b78ae68529ecb81eb561e6e10180f0905,144840
2019-10-07 05:09:26 UTC,00000000000000000008621e98fd4960e63dfa53432caead5dd3feca858b24af,111385
2019-10-07 05:18:26 UTC,0000000000000000000a4759d3e4c1f1828e014432f2e888f3154a6d3342ab1e,681936
2019-10-07 05:41:29 UTC,000000000000000000038c8fdab457f6dec794132a970d9ce152654479607cd5,1256586
2019-10-07 06:24:08 UTC,0000000000000000000f78823ca17eca352460dfc3b510a45bf6f0b73115d388,1267508
2019-10-07 06:26:45 UTC,000000000000000000057d7a5163f88215fca5f5a7aa3ca0d438b3b83f689dae,1205163
2019-10-07 06:27:35 UTC,00000000000000000008bb5d0cc4dec3f526f2f9c7723627eafd27ce41383653,1488894
2019-10-07 06:27:59 UTC,00000000000000000006dc2478fb6f7c41847910ecf28123b54ea53f6da81725,601745
2019-10-07 06:28:41 UTC,000000000000000000084ed9b894bd7d3e36bb38218cd7fc0bb7f8876440e787,274
2019-10-07 06:33:24 UTC,0000000000000000000cad5141e4540b662bbcc9418102617e0555f52a7d237f,755726
2019-10-07 06:50:17 UTC,00000000000000000006bf8da42a115c48a3c9e8d2cce540e28510f2f705990a,1276256
2019-10-07 06:56:11 UTC,00000000000000000002ec73d3cdee0e56120099ca5614fb144a5d18f5456722,896748
2019-10-07 06:59:00 UTC,00000000000000000000b52c652e59e4bb39a1e09d80a64f51669066b00d9fca,385147
2019-10-07 07:10:52 UTC,000000000000000000140592d0fcad47c39f5e29ca148267e3508b4bbd2ecc26,1287054
2019-10-07 07:17:17 UTC,00000000000000000015c0b93bd84c77b9b8d2ab1bad46d41e7425baad3c3bed,652770
2019-10-07 07:18:42 UTC,00000000000000000014a69f3bba6796b173298543b0403036524d5672fe1f34,124770
2019-10-07 07:19:58 UTC,00000000000000000011c51aafbcd48c0bbbf2d1ebcc4f1d039929d1301fee8e,161499
2019-10-07 07:22:01 UTC,0000000000000000000aeacc3b624e021b88b8ae5c2d3b255f59834a2216d9d7,188605
2019-10-07 07:28:02 UTC,0000000000000000000106727da7b0ec6756fc537a676e7f038dad2c24df21e9,791248
2019-10-07 07:31:32 UTC,00000000000000000008be25ce5db7377c999d55b7cf48781c0655a9e4ffb088,403321
2019-10-07 07:32:48 UTC,00000000000000000014f4451d765f0d60ecde8ae401b9c1799aaa80dea63fe1,111806
2019-10-07 07:41:05 UTC,0000000000000000000465dcd531cd8677cc0985415fef1f70b584f9b924c5ab,841851
2019-10-07 07:50:26 UTC,000000000000000000091e46e6ea671e60b3f996c7bd43e7b3a2a531e0889ded,1099039
2019-10-07 07:51:47 UTC,00000000000000000011ba986f7561e0f5e7f74b6d5c3012ccec123558411b59,146596
2019-10-07 07:57:33 UTC,00000000000000000004adcaac7b33026a8cf470014cfc7db795911a8be49291,620059
2019-10-07 08:12:33 UTC,00000000000000000013355bae1ccbaa0d3468700f9e8f3d1d3667f5fd7941b3,1253388
2019-10-07 08:25:09 UTC,000000000000000000031cb4908b64ae879e9c450c13ead2276d274d8bbb95db,1286128
2019-10-07 08:28:04 UTC,00000000000000000015f50d2f901cd52df150c08ecc5f3d8cff505c66ff298d,644164
2019-10-07 08:41:42 UTC,000000000000000000058efb90269847810957e6cf470a0fac0390a2aae74caf,1290751
2019-10-07 09:03:57 UTC,000000000000000000016448f0888cd2287a3e116586c7effb96d7f8f2db2e71,1220225
2019-10-07 09:21:57 UTC,0000000000000000000f5c677a893b3260a5fd32fe51daa3110cc1f781860d42,1243633
2019-10-07 09:33:34 UTC,00000000000000000015c38cc5f3a80f43e1f860b17d63d2d6fd418fd2393ba1,1253719
2019-10-07 09:37:39 UTC,000000000000000000079b41d34b6bb81dfcb0b372d25bb6369c2b647ab092c1,1289973
2019-10-07 09:37:57 UTC,000000000000000000107b60e002186b6496be4c5db8a8ec56a08c3b569f97b2,983102
2019-10-07 09:42:45 UTC,00000000000000000013c86dcb1899ec2fcbd6e6114dad0906edcf9dd1da122d,549938
2019-10-07 09:46:31 UTC,0000000000000000000b955d8f32fc2fd9c10e1a0354b8ef68d6dac68ce96921,626727
2019-10-07 09:50:22 UTC,0000000000000000001583447dd74c13c09280a9218827244089adadaba8c8c9,455924
2019-10-07 10:28:41 UTC,0000000000000000000d113d0943d1de2578bcfa41651ee0b4db0a9bc6e50815,1218158
2019-10-07 10:29:15 UTC,000000000000000000011ba3ea8e09192ad2a59114757ee0ae061e658a1bfe6d,1233129
2019-10-07 10:32:54 UTC,0000000000000000000145cd5cc60ec9599e8106d28b1c8c2d15d12e84f51ba1,1267265
2019-10-07 10:38:20 UTC,00000000000000000010e1d6bc9952ca1b917d28ae1ccf3dcbf31e43ff6b8401,1249192
2019-10-07 10:39:05 UTC,0000000000000000000eb90da02b8933c46d0484d0ad21050f5557ab48668bda,673142
2019-10-07 10:50:27 UTC,00000000000000000011985d67b739020b4e7cc12a0001d631eb771d26746fea,1271924
2019-10-07 11:05:59 UTC,0000000000000000000176155d26dd9bd0461fc378a7c567f3886c20b5542517,1258968
2019-10-07 11:13:52 UTC,00000000000000000006419f1c61affa43c86656d2c24600da7a865ca77614b5,1236008
2019-10-07 11:20:59 UTC,00000000000000000013afa1236af52a04be34023a44b9f4248d4ee00b50bedf,1335160
2019-10-07 11:22:47 UTC,00000000000000000013a5c2b1fa4b1ce0bd3303d07477b7fb4f2d4ef4be2ecb,354733
2019-10-07 11:49:34 UTC,0000000000000000000cd97261de9d4e14cf7a6eba5ede57f5f81d757ba819f0,1248008
2019-10-07 11:54:57 UTC,0000000000000000000331d0cab9a341cf65f7d27cffb46ed07ec2df5a42093c,1294366
2019-10-07 11:57:37 UTC,0000000000000000000cf3070757dec30c331d58381a520fb3970f5d959d07a8,1237723
2019-10-07 11:58:19 UTC,0000000000000000000714a64e7ef63415b178bcddb63c25b51c28d1dd56c76d,380
2019-10-07 12:22:26 UTC,000000000000000000127810b1de2fe52125b9793de0978e5fb21375c56fab55,1241939
2019-10-07 12:40:58 UTC,000000000000000000028b708e9cd27aa052246f6e7853aa8a98fcdc627096c2,1229808
2019-10-07 12:43:27 UTC,00000000000000000006619c3fd804c834999072826c1a22d206c5a83eb2f008,1478676
2019-10-07 12:52:02 UTC,0000000000000000000012b9ed760957adaea8684069dc5ad63f6b94d0ad4377,1284942
2019-10-07 13:06:42 UTC,000000000000000000069f4232c539c4a9091af74b0b8cc2330bc549f8341b99,1111925
2019-10-07 13:07:06 UTC,000000000000000000017698343001014116c9d676d63bad35c37e636c0693e2,1184594
2019-10-07 13:08:50 UTC,00000000000000000002011b387de3076b5cf0eb05b39d1d58679b6088450341,1243738
2019-10-07 13:16:21 UTC,0000000000000000000211c97de6d105fe5950e61a2cfaca18acc765e2d8628f,1253443
2019-10-07 13:20:06 UTC,0000000000000000000c5392983b9107db7fea258e505d2011011ee550496701,1011738
2019-10-07 13:24:40 UTC,0000000000000000000a8ba66c60a429eda97fb6ee8d64015616cd07f0847b2c,1047211
2019-10-07 13:26:41 UTC,0000000000000000000e0d299b54fa4f2e7253fd5e6c8927034abc46b102d2a2,1034902
2019-10-07 13:29:14 UTC,00000000000000000005db28594f7568376fb14928f319f6395b2f5674c25edc,1162370
2019-10-07 13:47:41 UTC,00000000000000000009a8130ded59709bb0a2d7fc53d67df5cebf3d1bbdbd1e,1283261
2019-10-07 13:55:52 UTC,00000000000000000015cf8653e7e2bd1b2094b6ff03ba921a9f3670769d9cfa,1200120
2019-10-07 14:02:24 UTC,00000000000000000001e06d2a7720f85e11f69c8c9fdfca740be781cb1e9bb1,1224850
2019-10-07 14:33:51 UTC,00000000000000000002bcec78e8eef989995270701a3f8124f3468bd88947a2,1394631
2019-10-07 14:46:08 UTC,000000000000000000012613ec0af94fe3142b5808cd2f39b5b96c71ec16e682,1358095
2019-10-07 15:01:50 UTC,0000000000000000000ca4da94e648f0eb1194db9da79bda55a1113c699b347f,1279000
2019-10-07 15:22:18 UTC,00000000000000000005fc67d6bfcc3f5e886faf7971dc06057da7128d5f4704,1286940
2019-10-07 15:23:55 UTC,000000000000000000028a252b488c4eb8e17265b93d2e7c8695227ff8e2016f,1359594
2019-10-07 15:27:18 UTC,00000000000000000013ed82720a552df6956fac6955e65a90f7bc68981ad355,1350801
2019-10-07 15:33:17 UTC,00000000000000000003689462a45a994de1c1ff0c0d7bea00733938ebd28eb2,1228725
2019-10-07 15:43:57 UTC,00000000000000000006dc6f4c31ff132d1eb79a883fcc592ca2d804846e6ab5,1257939
2019-10-07 15:54:42 UTC,00000000000000000003ad5a93eb03699cc68fccc8b1cacdf88b7aa03d7b535a,1285838
2019-10-07 15:57:11 UTC,00000000000000000010d6db469edb2ee2b7e44ab2137a024ac7d83269f76abe,1196152
2019-10-07 15:57:47 UTC,00000000000000000005c7ecf3ca7761d6bbb0f9fa6f495f5ff0ede95428d1f9,1216137
2019-10-07 16:11:12 UTC,00000000000000000012820307c7f6d449b428d65e026da97d437cfa37dab4cb,1354892
2019-10-07 16:24:07 UTC,00000000000000000014dc049b2bdba8d8e84cb67d000b7ac9b6c0b5af567be9,1300686
2019-10-07 16:25:57 UTC,0000000000000000000a818d87f8be3fc4594a2038ec61a52499d7eb1ab50d43,1254231
2019-10-07 16:30:31 UTC,00000000000000000013b7a0c642c15ca4c1f17909a7f2b7712f531dbf9c70f1,1309549
2019-10-07 16:42:06 UTC,0000000000000000000919470aff910ac2d35a696545ba147a0d39bad7e20460,1313175
2019-10-07 16:45:19 UTC,00000000000000000014e5dbf2d517ce12590ba013ab45966ab4adfdf7b977d0,1475823
2019-10-07 16:45:43 UTC,00000000000000000015f7433980327ea8c5bf96a8d1e20cc32ad9cc1f4afbf5,1272463
2019-10-07 16:46:46 UTC,0000000000000000001438e86c309bc986e74357e3018e31ed0d27685b1741d2,894736
2019-10-07 17:14:32 UTC,0000000000000000000d7819fc59c65ca6f3e8f73c6eeadf538aa874a31341fb,1344188
2019-10-07 17:18:37 UTC,00000000000000000008adccd48549e4d3efd063486d543f4bac4b1ef2e61299,1385988
2019-10-07 17:28:01 UTC,0000000000000000000f283658bdbb15e8af5a8a5991ffa19b083cae2c1ded83,1245331
2019-10-07 17:45:48 UTC,0000000000000000000bff6b53aaaecbd7bf4ef44bd5383306d4374a99fb0510,1362250
2019-10-07 17:54:09 UTC,00000000000000000015c39fb92898e7facaddef5580249ffc4c5ac3dbc03b67,1275846
2019-10-07 18:08:41 UTC,0000000000000000000b4b678a85e0b6a56e9efdb551ee33269c29af729a8b88,1291743
2019-10-07 18:15:19 UTC,00000000000000000007409636cd8aa31bf91372467d5c0db807ebd745703acc,1169715
2019-10-07 18:23:31 UTC,00000000000000000005e68a02483e768e6eee60e12d9de17c454861e32c810c,1200483
2019-10-07 18:31:04 UTC,000000000000000000090758a4a5a9459952cc44ce39529e8802bd5d09bbb399,1182186
2019-10-07 18:40:04 UTC,000000000000000000108e493652383037d45a77766a4b184faedddc882a3a8c,1352200
2019-10-07 18:59:17 UTC,000000000000000000116ebd6d700aba1a82979ac343a1d569d593cea671edf9,1332788
2019-10-07 19:06:34 UTC,0000000000000000000015cd986aaad3e21a52ab40c597523d1fc68b9311b38d,1226686
2019-10-07 19:28:21 UTC,000000000000000000144b659a0e2978d6b03981514e2d50dc6dfae1e1fa18f1,1369670
2019-10-07 20:16:57 UTC,000000000000000000052344b7ff82f5429e0831b917c855d8c586db3ed431ea,1375008
2019-10-07 20:35:45 UTC,0000000000000000000e6a70e4e2a0d75287e13fce4be9f4bc68846aa09239fa,1267067
2019-10-07 20:43:42 UTC,0000000000000000001040236f59b195e96036382c6b7adc87b4ecf644509cdf,1435534
2019-10-07 21:19:36 UTC,00000000000000000000712693a0dc4d378cb9523cf065a53b11439c4d5fae9b,1331281
2019-10-07 21:21:04 UTC,0000000000000000000e5233b1325bf5e2a9c4c96bb34a4338683f6f638f1596,1487274
2019-10-07 21:24:01 UTC,00000000000000000009b33aa66e759e0e0936490e0d1adb9fb917e47cf6854e,1213955
2019-10-07 21:25:38 UTC,00000000000000000004f8df46234a548be6936bc8f23a481f60d067dd12254c,1154087
2019-10-07 21:27:38 UTC,0000000000000000000cf25aa6dea046710aa9c53fca0efe4b549fb9e12938cd,1421034
2019-10-07 21:34:06 UTC,0000000000000000001024ddf26af504ed13fb5b0bca48c76a56d800675089ab,1184837
2019-10-07 21:47:13 UTC,0000000000000000000a78b34016c15f3845afbfbdd067c325803e70ed13e345,1324735
2019-10-07 21:50:28 UTC,0000000000000000000d94fcde023be948c752278c8dbbd08ac4669df9b923d7,1165026
2019-10-07 21:57:27 UTC,0000000000000000000273fdbb3e21f08c8671b5c1f9c6b26816ee345c53c18d,1181007
2019-10-07 22:04:15 UTC,00000000000000000014cc841af0b406ea7f7e52cd694e5544f2629bfbd0ee6e,1316270
2019-10-07 22:11:26 UTC,0000000000000000001358eefa5010373c9c0f4a58d76ba3fba506f1046d5c70,1302503
2019-10-07 22:17:47 UTC,0000000000000000000f93443540009f775f19f4909085eabfc44bfc76903704,1284998
2019-10-07 22:53:40 UTC,0000000000000000000486319fe65d92e28c4dc84c7f4ff43153fde228d6a03d,1400144
2019-10-07 22:56:47 UTC,0000000000000000000b4c27e54f5a665c859ad4a57111f039e0b6165f96fdbd,1305974
2019-10-07 23:10:07 UTC,000000000000000000067f22bd0f2631f64a339520793f899349ae0a93a3a48d,1372462
2019-10-07 23:11:06 UTC,0000000000000000000f0e70668c8306dbdc3d512ebd00a071684b063a765cbc,831532
2019-10-07 23:11:20 UTC,000000000000000000128d6bfe3b3e343e795f4656b6aa33a7de258f3cf4d22d,380
2019-10-07 23:18:51 UTC,00000000000000000004565cce8e3d4b60392927a7fd24ee2a6df877431e7cab,626251
2019-10-07 23:19:24 UTC,0000000000000000000242d4ed09a685b3cd38cc961b9e22d0bb9bb374d595da,40599
2019-10-07 23:20:58 UTC,00000000000000000006b6b0e4bf5059db2c4548c1dbd38e9bc5f3bab4a35fd8,235654
2019-10-07 23:27:22 UTC,0000000000000000000412f78ba3450d388c68ff63acb11fb98ca435a5202b52,539058
2019-10-07 23:30:44 UTC,00000000000000000000aafca3b4158c18a53b215387e76d7e7b91b213b6dfdf,351120
2019-10-07 23:42:20 UTC,0000000000000000000aca1c15a020f8d333713dee6a015d92b9bdeccf776a40,860795
2019-10-07 23:44:51 UTC,0000000000000000000ae5e65714307d1547b2bc720055d1381f55a512002c10,193728
2019-10-07 23:51:22 UTC,00000000000000000012c09508a7243c383e72400baebbe07ac8256147ac7632,653756
2019-10-08 00:06:31 UTC,00000000000000000004d26df665e2e5afc947a53e60502870c8103229053cd0,1280400
2019-10-08 00:07:27 UTC,00000000000000000002ce1c4920bfb5e048414fd35c033d2a613967fc928d8d,58544
2019-10-08 00:20:16 UTC,000000000000000000108df69017ea0bc8d028e92a79f8af673b0d58b9281d0c,1149206
2019-10-08 00:23:20 UTC,00000000000000000007dc6c627a795d9b060d7422963d968015f3e72d08fb3c,298786
2019-10-08 00:25:19 UTC,0000000000000000000e0eee1faebd0097d3471adc884f39e72371e5c22ec3a3,141763
2019-10-08 00:28:27 UTC,00000000000000000006cabebf1c626d77455dcf327d146fbf38d81ec8f5c70f,284986
2019-10-08 00:31:36 UTC,00000000000000000005ac22707aae5633198cc9b4b095399999b7dade412595,292691
2019-10-08 00:32:32 UTC,0000000000000000000be98505a900a8d383eed8e6c999df6968f8107466c536,74446
2019-10-08 00:59:15 UTC,0000000000000000000bb9dc2ca20cf32ce5b8f23d2df90e35f17c50377a05ae,1412308
2019-10-08 01:16:17 UTC,00000000000000000003de98c3993b16c1a05365ee7d8e26285ab735975ffe1c,1242763
2019-10-08 01:32:50 UTC,0000000000000000000ea976c09eaf9d6eea8ab994262b6d10e12ab2c8a18d92,1208342
2019-10-08 01:34:55 UTC,000000000000000000037291075a2e7f28f2236c06db52d89fb1b5b7be692482,1163314
2019-10-08 01:49:52 UTC,00000000000000000012a9f8c1070d6eec80357208b3237086194039ad515449,1289674
2019-10-08 02:02:26 UTC,000000000000000000112ba87f2a7da31183a15cb24a7c7b637c8937e32f17f8,1267979
2019-10-08 02:05:07 UTC,0000000000000000000576cd782a9cf67a2b56d22b74ecd65205309b9329fd4f,1168178
2019-10-08 02:29:59 UTC,00000000000000000005410feaf91af5a1edb2a530354ef45313ff8cbf405b22,1305861
2019-10-08 02:46:32 UTC,00000000000000000009c4d0939181397f2aef621a90329b15e4ebf2b6c4d625,1281987
2019-10-08 02:46:50 UTC,000000000000000000051881cb48cb90afb98ce7bd96b723013b1d0a1379fa9d,1135893
2019-10-08 02:51:04 UTC,000000000000000000040b029b3c8b6118df271452be51269bc634552ef59445,724533
2019-10-08 02:54:58 UTC,000000000000000000003dcb7b8613d9c8e72a5ecba32d00dede0c5207252be3,498482
2019-10-08 03:22:02 UTC,000000000000000000135224ee4876b4b5bab6b24002bcc018455f2acd0dddda,1277518
2019-10-08 03:23:11 UTC,0000000000000000000be5c8cd36ec1ecba8ed05a719678fb1ae87a11eb96dc6,886110
2019-10-08 03:39:41 UTC,00000000000000000001d61c19237154bf869dcd9c49bc41c7decf559c233813,1267991
2019-10-08 03:42:03 UTC,00000000000000000002ae184aeb0fa24d0be75699b64fdc2777a2745f07d9be,595483
2019-10-08 04:00:06 UTC,000000000000000000063a7df0464712240e1d1b7574ac83490126c1a0e2eee3,1272108
2019-10-08 04:06:18 UTC,0000000000000000000567532c8dc5b35ebcb3e391cd1c1c50a0dcc209a87ab7,963301
2019-10-08 04:13:57 UTC,0000000000000000000999c37aa7f913d879de1eb6dadb079a612bfc288000fb,821713
2019-10-08 04:17:12 UTC,00000000000000000012c8e17f231090019b61f615750f43305f35b6d27398e6,297842
2019-10-08 04:18:51 UTC,00000000000000000008de3ee12c3528837de20c04fe4394d82528bb914c7dad,114716
2019-10-08 04:19:11 UTC,0000000000000000001005a0858fed0d26db3f1a5673b745fe353e66f2add730,22412
2019-10-08 04:25:19 UTC,000000000000000000153ebce5d88c31e5c920d4f0813d47cd2f341d3e88d9dd,561382
2019-10-08 04:27:14 UTC,0000000000000000000e9b5c09df92ebfe74aa5b918d29cacbadc24ae9a690b9,139098
2019-10-08 04:29:02 UTC,0000000000000000000a28d7c8a3e0cb2aad8e7cddaa3eda323b4587ddcc53d6,170549
2019-10-08 04:43:05 UTC,00000000000000000012374f4b5f685cea9011b03d44133f9d2d7e323d8e53ee,1249712
